season,lg,player,player_id,age,team,pos,experience
2004,NBA,Jason Williams,willija02,28,MEM,PG,6
2004,NBA,Jerome Williams,willije01,30,2TM,PF,8
2004,NBA,Jerome Williams,willije01,30,CHI,PF,8
2004,NBA,Jerome Williams,willije01,30,TOR,PF,8
2004,NBA,Kevin Willis,willike02,41,SAS,C,19
2004,NBA,Mo Williams,willima01,21,UTA,SG,1
2004,NBA,Scott Williams,willisc01,35,2TM,C,14
2004,NBA,Scott Williams,willisc01,35,DAL,C,14
2004,NBA,Scott Williams,willisc01,35,PHO,C,14
2004,NBA,Shammond Williams,willish01,28,2TM,PG,6
2004,NBA,Shammond Williams,willish01,28,NOH,PG,6
2004,NBA,Shammond Williams,willish01,28,ORL,SG,6
2004,NBA,Loren Woods,woodslo01,25,MIA,C,3
2004,NBA,Qyntel Woods,woodsqy01,22,POR,SF,2
2004,NBA,Lorenzen Wright,wrighlo02,28,MEM,C,8
2004,NBA,Wang Zhizhi,zhizhwa01,26,2TM,C,4
2004,NBA,Wang Zhizhi,zhizhwa01,26,LAC,C,4
2004,NBA,Wang Zhizhi,zhizhwa01,26,MIA,C,4
2005,NBA,Shareef Abdur-Rahim,abdursh01,28,POR,PF,9
2005,NBA,Cory Alexander,alexaco01,31,CHA,SG,7
2005,NBA,Malik Allen,allenma01,26,2TM,PF,4
2005,NBA,Malik Allen,allenma01,26,CHA,PF,4
2005,NBA,Malik Allen,allenma01,26,MIA,PF,4
2005,NBA,Ray Allen,allenra02,29,SEA,SG,9
2005,NBA,Tony Allen,allento01,23,BOS,SG,1
2005,NBA,Rafer Alston,alstora01,28,TOR,PG,6
2005,NBA,Chris Andersen,anderch01,26,NOH,C,4
2005,NBA,Derek Anderson,anderde01,30,POR,SG,8
2005,NBA,Kenny Anderson,anderke01,34,2TM,PG,14
2005,NBA,Kenny Anderson,anderke01,34,ATL,PG,14
2005,NBA,Kenny Anderson,anderke01,34,LAC,PG,14
2005,NBA,Shandon Anderson,andersh01,31,2TM,SF,9
2005,NBA,Shandon Anderson,andersh01,31,MIA,SF,9
2005,NBA,Shandon Anderson,andersh01,31,NYK,SG,9
2005,NBA,Carmelo Anthony,anthoca01,20,DEN,SF,2
2005,NBA,Rafael Araújo,araujra01,24,TOR,C,1
2005,NBA,Gilbert Arenas,arenagi01,23,WAS,PG,4
2005,NBA,Trevor Ariza,arizatr01,19,NYK,SF,1
2005,NBA,Darrell Armstrong,armstda01,36,2TM,PG,11
2005,NBA,Darrell Armstrong,armstda01,36,DAL,PG,11
2005,NBA,Darrell Armstrong,armstda01,36,NOH,PG,11
2005,NBA,Carlos Arroyo,arroyca01,25,2TM,PG,4
2005,NBA,Carlos Arroyo,arroyca01,25,DET,PG,4
2005,NBA,Carlos Arroyo,arroyca01,25,UTA,PG,4
2005,NBA,Metta World Peace,artesro01,25,IND,SF,6
2005,NBA,Chucky Atkins,atkinch01,30,LAL,PG,6
2005,NBA,Stacey Augmon,augmost01,36,ORL,SF,14
2005,NBA,Maurice Baker,bakerma01,25,2TM,PG,1
2005,NBA,Maurice Baker,bakerma01,25,LAC,PG,1
2005,NBA,Maurice Baker,bakerma01,25,POR,PG,1
2005,NBA,Vin Baker,bakervi01,33,2TM,C,12
2005,NBA,Vin Baker,bakervi01,33,HOU,C,12
2005,NBA,Vin Baker,bakervi01,33,NYK,PF,12
2005,NBA,Marcus Banks,banksma01,23,BOS,PG,2
2005,NBA,Leandro Barbosa,barbole01,22,PHO,PG,2
2005,NBA,Matt Barnes,barnema02,24,SAC,SF,2
2005,NBA,Andre Barrett,barrean01,22,2TM,PG,1
2005,NBA,Andre Barrett,barrean01,22,HOU,PG,1
2005,NBA,Andre Barrett,barrean01,22,ORL,PG,1
2005,NBA,Brent Barry,barrybr01,33,SAS,SG,10
2005,NBA,Jon Barry,barryjo01,35,2TM,SG,13
2005,NBA,Jon Barry,barryjo01,35,ATL,SG,13
2005,NBA,Jon Barry,barryjo01,35,HOU,SG,13
2005,NBA,Shane Battier,battish01,26,MEM,SG,4
2005,NBA,Tony Battie,battito01,28,ORL,C,8
2005,NBA,Lonny Baxter,baxtelo01,26,NOH,PF,3
2005,NBA,Raja Bell,bellra01,28,UTA,SG,5
2005,NBA,Jonathan Bender,bendejo01,24,IND,SF,6
2005,NBA,Travis Best,besttr01,32,NJN,PG,10
2005,NBA,Mike Bibby,bibbymi01,26,SAC,PG,7
2005,NBA,Andris Biedriņš,biedran01,18,GSW,C,1
2005,NBA,Chauncey Billups,billuch01,28,DET,PG,8
2005,NBA,Steve Blake,blakest01,24,WAS,PG,2
2005,NBA,Mark Blount,blounma01,29,BOS,C,5
2005,NBA,Tony Bobbitt,bobbito01,25,LAL,SG,1
2005,NBA,Keith Bogans,boganke01,24,CHA,SG,2
2005,NBA,Matt Bonner,bonnema01,24,TOR,C,1
2005,NBA,Calvin Booth,boothca01,28,2TM,C,6
2005,NBA,Calvin Booth,boothca01,28,DAL,C,6
2005,NBA,Calvin Booth,boothca01,28,MIL,C,6
2005,NBA,Carlos Boozer,boozeca01,23,UTA,PF,3
2005,NBA,Curtis Borchardt,borchcu01,24,UTA,C,2
2005,NBA,Chris Bosh,boshch01,20,TOR,PF,2
2005,NBA,Bruce Bowen,bowenbr01,33,SAS,SF,9
2005,NBA,Ryan Bowen,bowenry01,29,HOU,SF,6
2005,NBA,Earl Boykins,boykiea01,28,DEN,PG,7
2005,NBA,Michael Bradley,bradlmi01,25,3TM,PF,4
2005,NBA,Michael Bradley,bradlmi01,25,ORL,PF,4
2005,NBA,Michael Bradley,bradlmi01,25,PHI,PF,4
2005,NBA,Michael Bradley,bradlmi01,25,SAC,PF,4
2005,NBA,Shawn Bradley,bradlsh01,32,DAL,C,12
2005,NBA,Torraye Braggs,braggto01,28,HOU,PF,2
2005,NBA,Elton Brand,brandel01,25,LAC,PF,6
2005,NBA,Jamison Brewer,breweja01,24,NYK,PG,4
2005,NBA,Primož Brezec,brezepr01,25,CHA,C,4
2005,NBA,Damone Brown,brownda02,25,WAS,SF,4
2005,NBA,Devin Brown,brownde02,26,SAS,SG,3
2005,NBA,Kedrick Brown,brownke01,23,PHI,SF,4
2005,NBA,Kwame Brown,brownkw01,22,WAS,PF,4
2005,NBA,P.J. Brown,brownpj01,35,NOH,PF,12
2005,NBA,Tierre Brown,brownti01,25,LAL,PG,4
2005,NBA,Rick Brunson,brunsri01,32,LAC,PG,8
2005,NBA,Kobe Bryant,bryanko01,26,LAL,SG,9
2005,NBA,Greg Buckner,buckngr01,28,DEN,SG,6
2005,NBA,Rodney Buford,buforro01,27,NJN,SF,5
2005,NBA,Antonio Burks,burksan01,24,MEM,PG,1
2005,NBA,Caron Butler,butleca01,24,LAL,SF,3
2005,NBA,Jackie Butler,butleja01,19,NYK,C,1
2005,NBA,Rasual Butler,butlera01,25,MIA,SF,3
2005,NBA,Žarko Čabarkapa,cabarza01,23,2TM,PF,2
2005,NBA,Žarko Čabarkapa,cabarza01,23,GSW,PF,2
2005,NBA,Žarko Čabarkapa,cabarza01,23,PHO,PF,2
2005,NBA,Marcus Camby,cambyma01,30,DEN,C,9
2005,NBA,Elden Campbell,campbel01,36,2TM,C,15
2005,NBA,Elden Campbell,campbel01,36,DET,C,15
2005,NBA,Elden Campbell,campbel01,36,NJN,C,15
2005,NBA,Brian Cardinal,cardibr01,27,MEM,PF,5
2005,NBA,Geno Carlisle,carlige01,28,POR,SG,1
2005,NBA,Matt Carroll,carroma01,24,CHA,SG,2
2005,NBA,Anthony Carter,cartean01,29,MIN,PG,6
2005,NBA,Vince Carter,cartevi01,28,2TM,SF,7
2005,NBA,Vince Carter,cartevi01,28,NJN,SF,7
2005,NBA,Vince Carter,cartevi01,28,TOR,SG,7
2005,NBA,Sam Cassell,cassesa01,35,MIN,PG,12
2005,NBA,Kelvin Cato,catoke01,30,ORL,C,8
2005,NBA,Lionel Chalmers,chalmli01,24,LAC,PG,1
2005,NBA,Tyson Chandler,chandty01,22,CHI,C,4
2005,NBA,Calbert Cheaney,cheanca01,33,GSW,SG,12
2005,NBA,Josh Childress,childjo01,21,ATL,SG,1
2005,NBA,Doug Christie,chrisdo01,34,2TM,SG,13
2005,NBA,Doug Christie,chrisdo01,34,ORL,SG,13
2005,NBA,Doug Christie,chrisdo01,34,SAC,SG,13
2005,NBA,Speedy Claxton,claxtsp01,26,2TM,PG,4
2005,NBA,Speedy Claxton,claxtsp01,26,GSW,PG,4
2005,NBA,Speedy Claxton,claxtsp01,26,NOH,PG,4
2005,NBA,Mateen Cleaves,cleavma01,27,SEA,PG,5
2005,NBA,Derrick Coleman,colemde01,37,DET,C,15
2005,NBA,Jason Collier,collija02,27,ATL,C,5
2005,NBA,Jarron Collins,collija03,26,UTA,C,4
2005,NBA,Jason Collins,collija04,26,NJN,C,4
2005,NBA,Nick Collison,collini01,24,SEA,C,1
2005,NBA,Brian Cook,cookbr01,24,LAL,C,2
2005,NBA,Omar Cook,cookom01,23,TOR,PG,2
2005,NBA,Jamal Crawford,crawfja01,24,NYK,SG,5
2005,NBA,Austin Croshere,croshau01,29,IND,PF,8
2005,NBA,Eddy Curry,curryed01,22,CHI,C,4
2005,NBA,Michael Curry,currymi01,36,IND,SF,11
2005,NBA,Samuel Dalembert,dalemsa01,23,PHI,C,3
2005,NBA,Erick Dampier,dampier01,29,DAL,C,9
2005,NBA,Antonio Daniels,daniean01,29,SEA,PG,8
2005,NBA,Erik Daniels,danieer01,22,SAC,SF,1
2005,NBA,Marquis Daniels,daniema01,24,DAL,SG,2
2005,NBA,Antonio Davis,davisan01,36,CHI,PF,12
2005,NBA,Baron Davis,davisba01,25,2TM,PG,6
2005,NBA,Baron Davis,davisba01,25,GSW,PG,6
2005,NBA,Baron Davis,davisba01,25,NOH,PG,6
2005,NBA,Dale Davis,davisda01,35,2TM,C,14
2005,NBA,Dale Davis,davisda01,35,GSW,C,14
2005,NBA,Dale Davis,davisda01,35,IND,C,14
2005,NBA,Josh Davis,davisjo02,24,PHI,PF,2
2005,NBA,Ricky Davis,davisri01,25,BOS,SG,7
2005,NBA,Andrew DeClercq,declean01,31,ORL,C,10
2005,NBA,Carlos Delfino,delfica01,22,DET,SG,1
2005,NBA,Tony Delk,delkto01,31,ATL,SG,9
2005,NBA,Luol Deng,denglu01,19,CHI,SF,1
2005,NBA,Boris Diaw,diawbo01,22,ATL,SG,2
2005,NBA,Dan Dickau,dickada01,26,2TM,PG,3
2005,NBA,Dan Dickau,dickada01,26,DAL,PG,3
2005,NBA,Dan Dickau,dickada01,26,NOH,PG,3
2005,NBA,Kaniel Dickens,dickeka01,26,NJN,SF,2
2005,NBA,DeSagana Diop,diopde01,23,CLE,C,4
2005,NBA,Vlade Divac,divacvl01,36,LAL,C,16
2005,NBA,Juan Dixon,dixonju01,26,WAS,SG,3
2005,NBA,Michael Doleac,doleami01,27,MIA,C,7
2005,NBA,Keyon Dooling,doolike01,24,MIA,PG,5
2005,NBA,Predrag Drobnjak,drobnpr01,29,ATL,C,4
2005,NBA,Chris Duhon,duhonch01,22,CHI,PG,1
2005,NBA,Tim Duncan,duncati01,28,SAS,PF,8
2005,NBA,Mike Dunleavy,dunlemi02,24,GSW,SF,3
2005,NBA,Ronald Dupree,duprero01,24,DET,SF,2
2005,NBA,Ndudi Ebi,ebind01,20,MIN,SG,2
2005,NBA,Corsley Edwards,edwarco01,25,NOH,C,1
2005,NBA,John Edwards,edwarjo01,23,IND,C,1
2005,NBA,Howard Eisley,eisleho01,32,UTA,PG,11
2005,NBA,Obinna Ekezie,ekeziob01,29,ATL,C,4
2005,NBA,Francisco Elson,elsonfr01,28,DEN,C,2
2005,NBA,Melvin Ely,elyme01,26,CHA,PF,3
2005,NBA,Andre Emmett,emmetan01,22,MEM,SG,1
2005,NBA,Maurice Evans,evansma01,26,SAC,SG,2
2005,NBA,Reggie Evans,evansre01,24,SEA,PF,3
2005,NBA,Michael Finley,finlemi01,31,DAL,SG,10
2005,NBA,Derek Fisher,fishede01,30,GSW,PG,9
2005,NBA,Marcus Fizer,fizerma01,26,MIL,PF,5
2005,NBA,Luis Flores,florelu01,23,2TM,PG,1
2005,NBA,Luis Flores,florelu01,23,DEN,PG,1
2005,NBA,Luis Flores,florelu01,23,GSW,PG,1
2005,NBA,Danny Fortson,fortsda01,28,SEA,C,8
2005,NBA,Jeff Foster,fosteje01,28,IND,C,6
2005,NBA,Tremaine Fowlkes,fowlktr01,28,IND,SF,4
2005,NBA,Adonal Foyle,foylead01,29,GSW,C,8
2005,NBA,Richie Frahm,frahmri01,27,POR,SG,2
2005,NBA,Steve Francis,francst01,27,ORL,PG,6
2005,NBA,Matt Freije,freijma01,23,NOH,PF,1
2005,NBA,Lawrence Funderburke,fundela01,34,CHI,PF,7
2005,NBA,Dan Gadzuric,gadzuda01,26,MIL,C,3
2005,NBA,Reece Gaines,gainere01,24,2TM,PG,2
2005,NBA,Reece Gaines,gainere01,24,HOU,PG,2
2005,NBA,Reece Gaines,gainere01,24,MIL,PG,2
2005,NBA,Alex Garcia,garcial01,24,NOH,SG,2
2005,NBA,Kevin Garnett,garneke01,28,MIN,PF,10
2005,NBA,Pat Garrity,garripa01,28,ORL,PF,7
2005,NBA,Pau Gasol,gasolpa01,24,MEM,PF,4
2005,NBA,Devean George,georgde01,27,LAL,SF,6
2005,NBA,Eddie Gill,gilled01,26,IND,PG,4
2005,NBA,Kendall Gill,gillke01,36,MIL,SG,15
2005,NBA,Manu Ginóbili,ginobma01,27,SAS,SG,3
2005,NBA,Gordan Giriček,giricgo01,27,UTA,SG,3
2005,NBA,Dion Glover,glovedi01,26,SAS,SG,6
2005,NBA,Anthony Goldwire,goldwan01,33,2TM,PG,7
2005,NBA,Anthony Goldwire,goldwan01,33,DET,PG,7
2005,NBA,Anthony Goldwire,goldwan01,33,MIL,PG,7
2005,NBA,Drew Gooden,goodedr01,23,CLE,PF,3
2005,NBA,Ben Gordon,gordobe01,21,CHI,SG,1
2005,NBA,Brian Grant,grantbr01,32,LAL,C,11
2005,NBA,Willie Green,greenwi01,23,PHI,SG,2
2005,NBA,Adrian Griffin,griffad01,30,CHI,SF,6
2005,NBA,Eddie Griffin,griffed01,22,MIN,PF,3
2005,NBA,Tom Gugliotta,guglito01,35,2TM,PF,13
2005,NBA,Tom Gugliotta,guglito01,35,ATL,PF,13
2005,NBA,Tom Gugliotta,guglito01,35,BOS,PF,13
2005,NBA,Marcus Haislip,haislma01,24,IND,PF,3
2005,NBA,Darvin Ham,hamda01,31,DET,SF,8
2005,NBA,Richard Hamilton,hamilri01,26,DET,SG,6
2005,NBA,Zendon Hamilton,hamilze01,29,MIL,C,5
2005,NBA,Ben Handlogten,handlbe01,31,UTA,C,2
2005,NBA,Anfernee Hardaway,hardaan01,33,NYK,SF,12
2005,NBA,Matt Harpring,harprma01,28,UTA,SF,7
2005,NBA,Al Harrington,harrial01,24,ATL,SF,7
2005,NBA,David Harrison,harrida01,22,IND,C,1
2005,NBA,Devin Harris,harride01,21,DAL,PG,1
2005,NBA,Junior Harrington,harriju01,24,NOH,SG,2
2005,NBA,Lucious Harris,harrilu01,34,CLE,SG,12
2005,NBA,Othella Harrington,harriot01,31,CHI,PF,9
2005,NBA,Jason Hart,hartja01,26,CHA,PG,4
2005,NBA,Donnell Harvey,harvedo01,24,NJN,PF,5
2005,NBA,Udonis Haslem,hasleud01,24,MIA,PF,2
2005,NBA,Trenton Hassell,hassetr01,25,MIN,SG,4
2005,NBA,Jarvis Hayes,hayesja01,23,WAS,SF,2
2005,NBA,Brendan Haywood,haywobr01,25,WAS,C,4
2005,NBA,Alan Henderson,hendeal01,32,DAL,PF,10
2005,NBA,Nenê,hilarne01,22,DEN,C,3
2005,NBA,Grant Hill,hillgr01,32,ORL,SF,10
2005,NBA,Kirk Hinrich,hinriki01,24,CHI,PG,2
2005,NBA,Fred Hoiberg,hoibefr01,32,MIN,SG,10
2005,NBA,Robert Horry,horryro01,34,SAS,PF,13
2005,NBA,Eddie House,houseed01,26,3TM,SG,5
2005,NBA,Eddie House,houseed01,26,CHA,SG,5
2005,NBA,Eddie House,houseed01,26,MIL,SG,5
2005,NBA,Eddie House,houseed01,26,SAC,PG,5
2005,NBA,Allan Houston,houstal01,33,NYK,SG,12
2005,NBA,Dwight Howard,howardw01,19,ORL,PF,1
2005,NBA,Josh Howard,howarjo01,24,DAL,SF,2
2005,NBA,Juwan Howard,howarju01,31,HOU,PF,11
2005,NBA,Troy Hudson,hudsotr01,28,MIN,PG,8
2005,NBA,Larry Hughes,hughela01,26,WAS,SG,7
2005,NBA,Kris Humphries,humphkr01,19,UTA,PF,1
2005,NBA,Ryan Humphrey,humphry01,25,MEM,SF,3
2005,NBA,Brandon Hunter,huntebr01,24,ORL,PF,2
2005,NBA,Lindsey Hunter,hunteli01,34,DET,SG,12
2005,NBA,Steven Hunter,huntest01,23,PHO,C,4
2005,NBA,Andre Iguodala,iguodan01,21,PHI,SG,1
2005,NBA,Zydrunas Ilgauskas,ilgauzy01,29,CLE,C,7
2005,NBA,Allen Iverson,iversal01,29,PHI,PG,9
2005,NBA,Royal Ivey,iveyro01,23,ATL,PG,1
2005,NBA,Bobby Jackson,jacksbo01,31,SAC,SG,8
2005,NBA,Jermaine Jackson,jacksje01,28,NYK,SG,4
2005,NBA,Jim Jackson,jacksji01,34,2TM,SF,13
2005,NBA,Jim Jackson,jacksji01,34,HOU,SF,13
2005,NBA,Jim Jackson,jacksji01,34,PHO,SF,13
2005,NBA,Luke Jackson,jackslu02,23,CLE,SF,1
2005,NBA,Marc Jackson,jacksma02,30,PHI,C,5
2005,NBA,Stephen Jackson,jacksst02,26,IND,SF,5
2005,NBA,Casey Jacobsen,jacobca01,23,2TM,SG,3
2005,NBA,Casey Jacobsen,jacobca01,23,NOH,SG,3
2005,NBA,Casey Jacobsen,jacobca01,23,PHO,SF,3
2005,NBA,Jerome James,jamesje01,29,SEA,C,5
2005,NBA,LeBron James,jamesle01,20,CLE,SF,2
2005,NBA,Mike James,jamesmi01,29,2TM,PG,4
2005,NBA,Mike James,jamesmi01,29,HOU,PG,4
2005,NBA,Mike James,jamesmi01,29,MIL,PG,4
2005,NBA,Antawn Jamison,jamisan01,28,WAS,PF,7
2005,NBA,Marko Jarić,jaricma01,26,LAC,PG,3
2005,NBA,Al Jefferson,jeffeal01,20,BOS,PF,1
2005,NBA,Richard Jefferson,jefferi01,24,NJN,SF,4
2005,NBA,Jared Jeffries,jeffrja01,23,WAS,SF,3
2005,NBA,Horace Jenkins,jenkiho01,30,DET,PG,1
2005,NBA,Anthony Johnson,johnsan02,30,IND,PG,8
2005,NBA,Britton Johnsen,johnsbr01,25,IND,SF,2
2005,NBA,DerMarr Johnson,johnsde03,24,DEN,SG,4
2005,NBA,Ervin Johnson,johnser02,37,MIN,C,12
2005,NBA,Joe Johnson,johnsjo02,23,PHO,SF,4
2005,NBA,Linton Johnson,johnsli01,24,SAS,SF,2
2005,NBA,Damon Jones,jonesda01,28,MIA,PG,7
2005,NBA,Dahntay Jones,jonesda02,24,MEM,SG,2
2005,NBA,Eddie Jones,jonesed02,33,MIA,SF,11
2005,NBA,Fred Jones,jonesfr01,25,IND,SG,3
2005,NBA,James Jones,jonesja02,24,IND,SF,2
2005,NBA,Jumaine Jones,jonesju01,25,LAL,SF,6
2005,NBA,Mark Jones,jonesma03,29,ORL,SF,1
2005,NBA,Chris Kaman,kamanch01,22,LAC,C,2
2005,NBA,Jason Kapono,kaponja01,23,CHA,SF,2
2005,NBA,Mario Kasun,kasunma01,24,ORL,C,1
2005,NBA,Viktor Khryapa,khryavi01,22,POR,SF,1
2005,NBA,Jason Kidd,kiddja01,31,NJN,PG,11
2005,NBA,Andrei Kirilenko,kirilan01,23,UTA,PF,4
2005,NBA,Kerry Kittles,kittlke01,30,LAC,SG,8
2005,NBA,Brevin Knight,knighbr01,29,CHA,PG,8
2005,NBA,Brandin Knight,knighbr02,23,HOU,PG,1
2005,NBA,Kyle Korver,korveky01,23,PHI,SF,2
2005,NBA,Nenad Krstić,krstine01,21,NJN,PF,1
2005,NBA,Toni Kukoč,kukocto01,36,MIL,SF,12
2005,NBA,Ibo Kutluay,kutluib01,30,SEA,SG,1
2005,NBA,Christian Laettner,laettch01,35,MIA,PF,13
2005,NBA,Raef LaFrentz,lafrera01,28,BOS,PF,7
2005,NBA,Maciej Lampe,lampema01,19,2TM,C,2
2005,NBA,Maciej Lampe,lampema01,19,NOH,C,2
2005,NBA,Maciej Lampe,lampema01,19,PHO,C,2
2005,NBA,Voshon Lenard,lenarvo01,31,DEN,SG,10
2005,NBA,Rashard Lewis,lewisra02,25,SEA,SF,7
2005,NBA,Randy Livingston,livinra01,29,UTA,PG,9
2005,NBA,Shaun Livingston,livinsh01,19,LAC,PG,1
2005,NBA,Raül López,lopezra01,24,UTA,PG,2
2005,NBA,Tyronn Lue,luety01,27,2TM,PG,7
2005,NBA,Tyronn Lue,luety01,27,ATL,PG,7
2005,NBA,Tyronn Lue,luety01,27,HOU,PG,7
2005,NBA,George Lynch,lynchge01,34,NOH,SF,12
2005,NBA,Mark Madsen,madsema01,29,MIN,C,5
2005,NBA,Corey Maggette,maggeco01,25,LAC,SG,6
2005,NBA,Jamaal Magloire,magloja01,26,NOH,C,5
2005,NBA,Stephon Marbury,marbust01,27,NYK,PG,9
2005,NBA,Shawn Marion,mariosh01,26,PHO,PF,6
2005,NBA,Sean Marks,marksse01,29,SAS,PF,5
2005,NBA,Donyell Marshall,marshdo01,31,TOR,PF,11
2005,NBA,Darrick Martin,martida01,33,LAC,PG,10
2005,NBA,Kenyon Martin,martike01,27,DEN,PF,5
2005,NBA,Kevin Martin,martike02,21,SAC,PG,1
2005,NBA,Desmond Mason,masonde01,27,MIL,SF,5
2005,NBA,Tony Massenburg,masseto01,37,SAS,PF,13
2005,NBA,D.J. Mbenga,mbengdj01,24,DAL,C,1
2005,NBA,Walter McCarty,mccarwa01,30,2TM,PF,9
2005,NBA,Walter McCarty,mccarwa01,30,BOS,PF,9
2005,NBA,Walter McCarty,mccarwa01,30,PHO,PF,9
2005,NBA,Jelani McCoy,mccoyje01,27,ATL,C,7
2005,NBA,Antonio McDyess,mcdyean01,30,DET,PF,9
2005,NBA,Tracy McGrady,mcgratr01,25,HOU,SF,8
2005,NBA,Jeff McInnis,mcinnje01,30,CLE,PG,8
2005,NBA,Aaron McKie,mckieaa01,32,PHI,SG,11
2005,NBA,Keith McLeod,mcleoke01,25,UTA,PG,2
2005,NBA,Stanislav Medvedenko,medvest01,25,LAL,PF,5
2005,NBA,Ron Mercer,mercero01,28,NJN,SF,8
2005,NBA,Chris Mihm,mihmch01,25,LAL,C,5
2005,NBA,Darius Miles,milesda01,23,POR,SF,5
2005,NBA,Darko Miličić,milicda01,19,DET,C,2
2005,NBA,Anthony Miller,millean01,33,ATL,PF,8
2005,NBA,Andre Miller,millean02,28,DEN,PG,6
2005,NBA,Brad Miller,millebr01,28,SAC,C,7
2005,NBA,Mike Miller,millemi01,24,MEM,SF,5
2005,NBA,Reggie Miller,millere01,39,IND,SG,18
2005,NBA,Yao Ming,mingya01,24,HOU,C,3
2005,NBA,Cuttino Mobley,moblecu01,29,2TM,SG,7
2005,NBA,Cuttino Mobley,moblecu01,29,ORL,SG,7
2005,NBA,Cuttino Mobley,moblecu01,29,SAC,SG,7
2005,NBA,Nazr Mohammed,mohamna01,27,2TM,C,7
2005,NBA,Nazr Mohammed,mohamna01,27,NYK,C,7
2005,NBA,Nazr Mohammed,mohamna01,27,SAS,C,7
2005,NBA,Jérôme Moïso,moisoje01,26,3TM,PF,5
2005,NBA,Jérôme Moïso,moisoje01,26,CLE,PF,5
2005,NBA,Jérôme Moïso,moisoje01,26,NJN,C,5
2005,NBA,Jérôme Moïso,moisoje01,26,TOR,C,5
2005,NBA,Mikki Moore,mooremi01,29,LAC,PF,7
2005,NBA,Alonzo Mourning,mournal01,34,2TM,C,12
2005,NBA,Alonzo Mourning,mournal01,34,MIA,C,12
2005,NBA,Alonzo Mourning,mournal01,34,NJN,PF,12
2005,NBA,Troy Murphy,murphtr01,24,GSW,PF,4
2005,NBA,Lamond Murray,murrala01,31,TOR,SF,10
2005,NBA,Ronald Murray,murraro01,25,SEA,SG,3
2005,NBA,Dikembe Mutombo,mutomdi01,38,HOU,C,14
2005,NBA,Boštjan Nachbar,nachbbo01,24,2TM,SF,3
2005,NBA,Boštjan Nachbar,nachbbo01,24,HOU,SF,3
2005,NBA,Boštjan Nachbar,nachbbo01,24,NOH,PF,3
2005,NBA,Lee Nailon,nailole01,29,NOH,SF,5
2005,NBA,Eduardo Nájera,najered01,28,2TM,PF,5
2005,NBA,Eduardo Nájera,najered01,28,DEN,PF,5
2005,NBA,Eduardo Nájera,najered01,28,GSW,PF,5
2005,NBA,Steve Nash,nashst01,30,PHO,PG,9
2005,NBA,Mamadou N'Diaye,ndiayma02,29,LAC,C,5
2005,NBA,Jameer Nelson,nelsoja01,22,ORL,PG,1
2005,NBA,Rasho Nesterović,nestera01,28,SAS,C,7
2005,NBA,Ira Newble,newblir01,30,CLE,SG,5
2005,NBA,Andrés Nocioni,nocioan01,25,CHI,SF,1
2005,NBA,Moochie Norris,norrimo01,31,2TM,PG,8
2005,NBA,Moochie Norris,norrimo01,31,HOU,PG,8
2005,NBA,Moochie Norris,norrimo01,31,NYK,PG,8
2005,NBA,Dirk Nowitzki,nowitdi01,26,DAL,PF,7
2005,NBA,Lamar Odom,odomla01,25,LAL,PF,6
2005,NBA,Emeka Okafor,okafoem01,22,CHA,PF,1
2005,NBA,Mehmet Okur,okurme01,25,UTA,C,3
2005,NBA,Kevin Ollie,ollieke01,32,PHI,PG,8
2005,NBA,Michael Olowokandi,olowomi01,29,MIN,C,7
2005,NBA,Jermaine O'Neal,onealje01,26,IND,PF,9
2005,NBA,Shaquille O'Neal,onealsh01,32,MIA,C,13
2005,NBA,Greg Ostertag,ostergr01,31,SAC,C,10
2005,NBA,Bo Outlaw,outlabo01,33,PHO,PF,12
2005,NBA,Travis Outlaw,outlatr01,20,POR,SF,2
2005,NBA,Zaza Pachulia,pachuza01,20,MIL,C,2
2005,NBA,Scott Padgett,padgesc01,28,HOU,PF,6
2005,NBA,Milt Palacio,palacmi01,26,TOR,PG,6
2005,NBA,Jannero Pargo,pargoja01,25,CHI,PG,3
2005,NBA,Smush Parker,parkesm01,23,2TM,PG,2
2005,NBA,Smush Parker,parkesm01,23,DET,PG,2
2005,NBA,Smush Parker,parkesm01,23,PHO,PG,2
2005,NBA,Tony Parker,parketo01,22,SAS,PG,4
2005,NBA,Ruben Patterson,patteru01,29,POR,SF,7
2005,NBA,Sasha Pavlović,pavloal01,21,CLE,SG,2
2005,NBA,Gary Payton,paytoga01,36,BOS,PG,15
2005,NBA,Anthony Peeler,peelean01,35,WAS,SG,13
2005,NBA,Kirk Penney,penneki01,24,LAC,SG,2
2005,NBA,Kendrick Perkins,perkike01,20,BOS,C,2
2005,NBA,Wesley Person,persowe01,33,2TM,SF,11
2005,NBA,Wesley Person,persowe01,33,DEN,SF,11
2005,NBA,Wesley Person,persowe01,33,MIA,SF,11
2005,NBA,Morris Peterson,petermo01,27,TOR,SG,5
2005,NBA,Eric Piatkowski,piatker01,34,CHI,SG,11
2005,NBA,Paul Pierce,piercpa01,27,BOS,SF,7
2005,NBA,Mickaël Piétrus,pietrmi01,22,GSW,SF,2
2005,NBA,Zoran Planinić,planizo01,22,NJN,PG,2
2005,NBA,Pavel Podkolzin,podkopa01,20,DAL,C,1
2005,NBA,Scot Pollard,pollasc01,29,IND,C,8
2005,NBA,Mark Pope,popema01,32,DEN,PF,6
2005,NBA,James Posey,poseyja01,28,MEM,SF,6
